address,attempts,attempts_refunded,mint_received,refund_missing
DsH5953nyZPE4erKScoAGC9pjKhtnMpvwa1wKtXM5jwm,3,3,0,0
3SSQsLStNZkCZ8oGgPJyzS5MUFmFiXnc7FGWqDBuqVMk,1,1,0,0
3UUNgXBTukhAbLyYdtKFDcmjACwVyUWhQu2un4tmEJeF,2,2,0,0
CiT1CsSyNyaZCxvvZUeVAvLWHygjepsCxeotjiNZmY2A,1,1,0,0
5VFfP11DCaSBh36YQCKd1D48amiCyyK1oNDJFXvrfRvC,1,1,0,0
D4BqyqqYUVej6gbo3WoCTN6y5g6Chx3nvS9PqXJSa43o,2,2,0,0
9Q3czzCy1F3mwCWNTT4gdPMbD1bay2FRYHseFGQX2e3n,2,2,0,0
AKtaHrASbeRbCFV3GCQTrSED17E1gJt5G2fLUxftNPxf,1,1,0,0
4gZkoT8yfEtVM9vPMiTcqiWy5Sx2MHVPBM9rjA4yK1av,1,1,0,0
BqQNxc5we6x4LaY3uMBe9XWY4uTkduzvwg61u5tgua9z,6,6,0,0
DcMgWYWGBKAjrTQwwYKJNpLwdv6STzTAhdmSMtyVTQmm,1,1,0,0
3X4sNGqVU57X7RPsvHjFDie1SYGTgcEC4KDudxAmSmqg,2,2,0,0
FVF3ho55SV9eEZpv4PkJpWYjUhvF4M3tDHr9AvTvCDZB,1,1,0,0
D5GVznbSghGNo3kyhnFiDw1ZVfkMcSixACVEK6nwY4HK,2,2,0,0
DSoDf3cCrgrfBtnY7QWJ9WXX2oz5xvGDe79CsWVXt413,8,8,0,0
DnWDwa6QK7WkwekEjwER95ePYMHUC63q3o4ApgszQdhX,2,2,0,0
ESi2kffYEQrartnhcRdSGeKnEujkZAjpVtkVHSEBm5hB,7,7,0,0
8GEMAY1bXEsGJnrGbJXFt8iygdmNaBZovaSEabrbVkx1,1,1,0,0
Hw7W7SAxUDwkMhpMhdAQJdWQNYVFJZbDYTLktVPDaZdZ,4,4,0,0
F5rZKF3hm297sXkfDZu3tTQjh69JrZSyWKxZz2AWgrsv,4,4,0,0
4v5auQDvXMr7A6WucEGVArngutbiwwJnBzR6GTiRjk5v,1,1,0,0
6JV2Ji4tTTXkeLX2URpJqURPNEb5d6QrAz2keKYQHG1F,2,2,0,0
ixGXwKCAYtxmdBL9LYYM7k1dMubjoMLmryiZmAbjYmW,1,1,0,0
DNyDbGtsHeMZ9EDdRVhhbegjAnwGBnn33PuJk1uq5F7N,2,2,0,0
D1Z6kUeNGCsRVbP4quPVqCiwH725aUNkoYY4NNcmQYRm,1,1,0,0
38SBE7fZpxayS7VpdBhmEhKU1dDE23zR8fX4EzSvNZvc,1,1,0,0
CZbfrtry8Q5N3z5FR6aRRysrWpJpYQwyLgzrQ5Sq4WQ9,3,3,0,0
5Cn7bzvZaQmhyRGmbz87b6nScPyq5Wee9of41AnDvcye,10,10,0,0
BkPTWQ6QiZJHXVg19G8mHqNhYcCCRD1tMSiqS7G7ZFSL,3,3,0,0
5sVuL2R2AKJR8pzhNEPwasS8hLZaFWWDrK4ir8GfriEH,1,1,0,0
75iagxK1VLPy1mvwvU4imDaU23YnidGofa5GLSAy85wU,6,6,0,0
6fvFWRUCioSc8w9jSZiiVWHHsEurmFgRwKPD7NS5LRSp,1,1,0,0
H7uYrUoQPo7Ln5dx9fbB6G7Ew4jGmY1AUSGkmCwNbuYE,1,1,0,0
FcZRFJXV5GP6PERV88kogxcmQNkfAw2NdEScyY3GcnVU,1,1,0,0
GsNB5uu6wMczwDzgRK6Zt2Kaby3rwSzwtSGwf2ZpnJay,3,3,0,0
66PWUXM7hwQmu7Z3agZkrJojuBYGR4ix2NNHtr99YKo1,5,5,0,0
AJdG219AXPhh5ao5UF3TTgyVUyoh5XJvh63mFZxxY86V,1,1,0,0
3jCaaoD51t11PsyAe3EWdM3GSHk8mGwdf3RXaYKUFTGC,5,5,0,0
SaMYmG4RoFs3sKVGCLTzoG2VLXHwmbqvkg9YgeGNGLG,2,2,0,0
CAT8xtGfsC7TrqHqrsGSHEHpquWzXseGReZAuBbu1pTw,5,5,0,0
3NE2aEEjSV2AcMM7TdUxm3WN4dV4E24mJXtxS7DHP6jE,1,1,0,0
BsYZV5o9Vm8Tpd1SMda7uSy5fKpNJK8M4C4dY77XgS5h,6,6,0,0
BxQaKQd5gaKoR4Nw1tjy2Lfm3LFp6izqY9og8WZBnN7J,1,1,0,0
FLgjDLMDEpyQED3VaWA4PDFnBFSucvbRveNXdZKBh4dN,3,3,0,0
7B6z8dXbAbBXnSSdcskGP2BhUq6kP2k8vhBhbddyLnex,1,1,0,0
B7WMYyqyFEozhDfqojUE7uoDTHxA9jCeC8z9TDMDTFUu,5,5,0,0
AVjMJ5ireuebX4QVebfeaqazre87Do83HUHECR5eMgas,2,2,0,0
GFnD1y969Q27u7JovK67zyNj2k7ZJ3MThanxMXm6rTwx,1,1,0,0
Ho8hEnbH1r5o97qiWEXs365cQTYfxredHzbcCQhjiZJk,1,1,0,0
9yA5NiBAqJWaoa8TtaUNUPzTwZ9dhtK9GJ8SbjeUVhyo,3,3,0,0
FpMGzTPAxYqovpvZrTTBMgWRUQWuybXT2RFB45EQSmWL,1,1,0,0
782gjTHfXsdSDGxiYKjrFzFBa6BK6iLiQ3WeTvBkkJUs,3,3,0,0
Gk6iMX3vzVDvCKcLyagwmm2ka1uZiCG6yr7JCdCijqvM,3,3,0,0
3fLkJt2BWsdELeLr3KMfLgjou2JNU5owUxUqDBNvTFBv,5,5,0,0
FUz7KJiTcXkDoda2tZPHuuQjw7QYf3i3BvM2xvpR8B1a,1,1,0,0
CnmVXHmkgPfWcvoPTjQZtHcViNbChMAUbJ2h132CLF6H,2,2,0,0
7VKaec6AYgVNBG7X5YUqnNtEDB6wdAs2ThGZoL2gYAm5,1,1,0,0
3YACbgfPPzEazG6iKjCaiP1MaaPY4A1uMDSTzVn3DheL,1,1,0,0
BYTXbJJkKz3Pf34AzCvBQ8yH7GXH3P89G7HKvLqxPXxa,1,1,0,0
FY4GBwX8ZkAok4kzpXY1EySKREcriXt8rwbMMMwFwvkd,3,3,0,0
Gmfw3kbTMhJGhuGUveoVFGKxKVUx7BsV3cS5xJvqoby9,4,4,0,0
4KcAw6VR5thjyJ4cQcDjtxukTrYSiDmeotU665ZXDv6U,3,3,0,0
4hw3xKgziHqLkR9XUKcuW81egaStQH7gBjJp1VnbxAPM,2,2,0,0
8eRanG5ZQTjeu4EtBRN2eP5nJjrZ72R6gS6ANov5zPEg,1,1,0,0
FTRssqNbviXWVXg7VRLdFzoBvZP3CqzuM1EBNXjn34az,7,7,0,0
EKpbxwhHEzrwB1VRzsURQMR1to8HhanNWoNPMKZyhoHk,5,5,0,0
2ChqNMCbyrzqjAEixSNnU8KcwDwvd6gsZ6mdACQbVDsT,1,1,0,0
3BkrcBdQaZuydsqsDVJYoswGYkkFDusvowNG9q9cnpcF,1,1,0,0
GecFs6w7SyQHWrurEQQeBCu2envjLtgwGp3RVMkaBMcp,3,3,0,0
hLk1DDCUwh99tyzdo6XAB9f1BdS2GVNbC97xvHhUzac,1,1,0,0
5Ru4eB9Lo4GovxZdBWzVEFQvedpi7tDE6kKVPmZtCK2u,3,3,0,0
H3ENAGn3uNr44UL86xt2F7ZMhq9K8XAvEqr4CBPNYSoY,4,4,0,0
21TokN1cXp3bDpLAYyzCw6pxGCZvTaXcMXT3tn1bSiSX,3,3,0,0
8tK7nfbgY5GbofycnwFcu6TACXF2avnGWYEWnB4PupQm,3,3,0,0
DTW3y6LU8XpnsWwFEH98MUCXPUoSj7krnE8n6sAh2eFV,3,3,0,0
BFqQukEW5Lk5uCSdiguhCjEzJP2JVXKCm5wJzdyMmo2E,2,2,0,0
A8JtjYMnaJ7W1DP1xghHXVNa7fNbjrfCEGPDMDFeVnct,1,1,0,0
7XJDBXopi7unrM2swU1GBeXpfF7A6oQaMmsocwCoRYL6,1,1,0,0
BXiAoUppJiv32yevXoS3tqVSCQsXAQfSXWyuvLXgCKRj,2,2,0,0
6eS2VH169JZW8YoDSo4y94LTYgkanEHhm2MmYRsgJ2T1,2,2,0,0
2M6eFmtmimHDSuuymBx2yu9ukA61gcUBuFgp2fLJ2V2U,1,1,0,0
AHZjqm9fRBW4RwaLdD6nJAtcD6M8MDRtdPWwB9stSVDN,1,1,0,0
9ELhiGGkfdGeYCCdgrD9UUwfRQA7oe1WwDpotWArxoNW,1,1,0,0
DvRZNvpc2gSsj1CrR3w7YzG9CjCRp7ZNJqRiKQU7Jteb,1,1,0,0
FMfSGz2oq4Vy5ZZF8S2cdHE9HCSr89eG87F4LDqTZfMf,2,2,0,0
BQ7SBsR4v8R79HBu2sgEnapubtrTDkm9kuhZkcg9uiup,2,2,0,0
2KuPMe7NsHV2dbG2WQPUvENTTbXjGJqrce3FnGtARoGM,3,3,0,0
8ioSvpprHBFxQSPrJUFiEx3pZ6hhkaavKerwHUoiRpty,1,1,0,0
C3ax3bQ6eXb8okAG72YkKY6zNhwQMXuh6EJxiVh4DqvE,1,1,0,0
7Atv426gKxo2VfwTpsyEH38zds9kcXDFcTcwgt8gD7sP,4,4,0,0
DEYBCjeQf6TyFp1Gu4JauHFpr35Juy6bdVsQByFTTkmi,6,6,0,0
CJP8vSWJD8vL2EsfDfjW37n8udNJBssafAhJpwa1tox2,2,2,0,0
HqyAwwDFZVBGyq6zx2DbaP5PNzPGm1syzDZffg2uQ61t,1,1,0,0
FbZY6SRuNSuy1Qd4Tg6Szf2qtvfgayeHGVPTw2NAQ1vq,1,1,0,0
53F41oAcKySHvWbqWJADcgXXQyJMWxziDvj1MvFviiRh,3,3,0,0
84xf2tdyheYJBBwAufte6mS1337kWjM2z9zuya44fwSG,1,1,0,0
GqKnfAZVd1z6uFX1KawebNayZTNHsmZqunrDfCP6k1GN,1,1,0,0
Aq8sxMmGZPRXKjFqnG8NT1WaCguM3mujRQx5Dv81XUJT,1,1,0,0
9VbgPcqqeis8DK6sRdGpmaSS8sWDh6ruM5YE28dcSYQZ,1,1,0,0
7BozMxre2USFDT6j5nj3RJMNr1Pr6cHTwx2VMoS87yd6,5,5,0,0
DNfFWPjiG2PXmV5rWGTHxqseBBEQX9bP76k3hcbf9M2x,1,1,0,0
Ff1JKfiQwctCdovGM8zRsEhrgUQnjTPU5cyYVPSrx7PP,1,1,0,0
7qtr8wJHb8LDvGVXkybwCsx4CJu3KtTNP4ELDU953Bw1,1,1,0,0
38JWn9cKeZffLMJqCE4qnj63j5R82Vwj8PpFAdfDhDWL,5,5,0,0
7sj84mDPoYPe8teHHvYjMGK6P9atcpAJtSVvgZGyQixq,1,1,0,0
6MBk3sDgXup62e3qnd3MCFVWj4nPBLJrCvQNDPs2rwMw,1,1,0,0
6s9LWtxs7v8Ytc5WRz65gfTzLU73LUZg8bXZ9iTHiR1,1,1,0,0
4mWoNzy262sGr54LcVaqLLN95n3eqvPNyWxYJF8d6E1F,1,1,0,0
BEFAKHJweyjVLfYV42UKifqDYGG5vbFoaDSUr32UU6A8,1,1,0,0
AeZ3hxKRdBjx6E7Ki1wrfrt4urDzL5TEuvbZb1oRZycy,1,1,0,0
HwtG4yrX8s459D15gs9YMQ8WLfQwD3gp4Hh8mxFbUFmc,2,2,0,0
DLdg8kmT5DikJW6gLJA8otnWiPC2Woeb4e4ARFtajjeS,1,1,0,0
6QcnZyniXYcZsykU1G1bsy58N9kAFYYFyra8Ehrc72Cc,6,6,0,0
43UZkEzDU53gA6taWD9aQL5ErpVPHB9B7XaMoEAWMjps,1,1,0,0
B99nAAc1obxK2bRneD3ThNzQ5fX1juF1LYWUqtr2mqKC,1,1,0,0
9pugsgQPR6x6oBriasSNxQh9bWVCemWFdf5GB3uDDVaz,1,1,0,0
Dadmkv35tjfZHdBAz6wDq2EavnUHEHKYepWxTdEhUu7U,1,1,0,0
FDPUzcDzQzgXRu9krdbS5rtioAFcnyebeyqzXFbi1MeU,1,1,0,0
2cH5zhfvXeaSsbgfoGHJ3DDLQ431mHaoRidUMZnMNM6S,2,2,0,0
8GuomMS6GrpAmrYL2wAoGkEUMiFc59pP2fh5vC4xiuyE,2,2,0,0
28fdRtC7eqf6tCCrxaVjDr6eV4SAGkU3zeNrUaaY15jM,2,2,0,0
7TcLn6osNkhYh4oNKjjLSrbXuwpauvEXvB8bgy8FCiHK,1,1,0,0
CpN8D8LYP3jXhnJ9JwYchujMZ2qTDC27R32zG7e3euAk,2,2,0,0
9c9Z3KVwXLzC2a1vSBb44BoMfku7N8ucNJwNzsAmbtjE,4,4,0,0
A6SZRNs2fkb9UNSKBD5iGbiUA7pyZ8KdtLzDV5uc3JnD,5,5,0,0
Htu3rTsTzZWoqTrNTgNPuotDAobybauxcZybvdhhWRJW,1,1,0,0
6MBp9Uwt2Dvrig5TnKXmd8i95LbUhUp3NcsRBT1Y4iGP,2,2,0,0
2uXU7Tfxe1AMukDWQnsoe5cGDRkzvTTmCvnb3T9AHZZA,1,1,0,0
3hngiDntFjJA3xsaMgm36a46Utk1ftiyqAKa9XdQLmRh,2,2,0,0
FEWcnDyQK8UC44ToC9TU6VibCXLua8UyJhmv47c3MHoz,3,3,0,0
BKmc54dGo5qN749Wze5RH35waLsSMnSYQZT6fw4XKjrh,4,4,0,0
5erSKHemMmSh9beS5zpyyFpji7BKWnPQHLGBjBMcXkNk,5,5,0,0
AnFKLn1vzNy7daCsepiBAFE1JEbpqHADzkQxwVYewNt8,1,1,0,0
DsZmYYaeRE37qhEKrgowhvRiuj4yCYqK3jorseaufMLr,1,1,0,0
E5gHgsAti73M62hB7zLo3EntQuJhYHUReUESRCD2x4i5,5,5,0,0
DSWsRAsJbDPuavEvv8Y7rJ1KeWBDPhKFA86DvDWVpLfm,3,3,0,0
BYuZLZ32ngCmrCdU5UcUg4dogYU7YPnPeRRbBJ229x2S,1,1,0,0
CTa4FSNU31jvrWEhmpfPWNpwZs3rcHFFo3RbAUGz4LPT,1,1,0,0
HVTxqk92dHkDZGXdv342miHYhYG4hWPqAuFQk4zYuGxC,1,1,0,0
Hp75jehJYbzTDKir3i5wkxNoE2us6kmoppZ3XeKLXen6,1,1,0,0
CAUAUtxtugNNWYVZvFaJW8aRpobzZT6o2BrPeg8zW72Z,1,1,0,0
3GAHQQk8fagnRHb5EBGQHDFonqwiQfsvwBp64ykq3uxL,2,2,0,0
2xAvhMfe8b2WAVARbHJTjc1edNhhn4owsamim9wohfAv,2,2,0,0
CdFaK4z1Vz14ih3QknE2LAaAoQ6NdzMpnfWFgCCzLiNa,3,3,0,0
9v4m4AzbYbXkv6Eg5xTkj3cE73GPrmixrsb3ghnUQPdp,2,2,0,0
CAobmPjEwWTQJhYUq4PMSeW7oiqAM5TTeTRm1SMQqsC4,1,1,0,0
FZNry3ssyfLSefowdaaGmMSxqWmFzx6xvEqDf59CfjgX,1,1,0,0
ChXZUgsZHqk9Nrwy25PmvPG7MGcsNrV5Xj2mTmAB5WVC,2,2,0,0
FB3rnvehrT53FB9xbRFPzMtrtiKqQqhbkcCX36njYMBq,1,1,0,0
Hw5H1zo6rSMjEwafsM9jfPofceYrX24xurUeN9Z9qit1,1,1,0,0
2VBHAG5grh1uWk9NWrUrm6DAJZfaTccGFV4DtP9W1HvL,1,1,0,0
A6dXNxJH3vGLJRhVFBm8vQkd2eRE2QXnYS5SXBWKLLCV,1,1,0,0
ABaGn4D23pAtdUEUvh5pVfKkLXdC1ZjUjeqxA9SGZsUC,2,2,0,0
GTPqTumukC5GgHZUenNpwtfuxt74JwwXH7kod5nG51u3,1,1,0,0
6oa4syxGVdxJfuKf2rSQrd4cCKeJtYS68P58eei1aQNw,1,1,0,0
H3yNwt5Ye7fLdaL4BU4d8f5qRrxBSE8RtZjc3ACu3De9,2,2,0,0
GBtbaRxQrxtm6NjyN5gFYRMg1XnGGNt12CMq85LGEWXZ,1,1,0,0
6rwzii2gYnWyDBVPLucbBpSLmvsYCR98k4cxRucMD1Ae,1,1,0,0
8PVnpFqvKzqLxy9CxrdQV6YaXeUy5HnNbLv5AkL93974,3,3,0,0
FAxXsBC7miw2Ndeag5JcHU4vGPMZJNGcKkxXSf6LCKbF,1,1,0,0
F9ThUWwbCRY428y7yKYPQViw8Q7sMzaPX35uEvWuf9rS,1,1,0,0
GKkGZX69KkohZehqeQATBHpE6u66PDNSv1memcAZZD3Q,2,2,0,0
AWe1HMqMRgscD13E5D9zPqctsSSSRrV7x218GJcPj9ke,1,1,0,0
F1PQfAB2APfBMuWSzYmCCh8TuerHQoXH5A1DyvxfiPFq,2,2,0,0
H2gxTq7hFdcK446y9wfjgpef9k7cTd88TYCxxtEdfd47,2,2,0,0
12Z4AjZjW9YGD8vttJkepQQVDa1Zwqpx42bZWka12sDv,1,1,0,0
DmVxE8zUtyNkL8QNxe8bKViiY6DgkcqnrwywTBJ6D8u4,1,1,0,0
EJeYGfnnxLjCM8zJUTTndB4UDF3QEPe3FfcCd6DEaW45,5,5,0,0
4uM8mHqKT9HMEBenHd9PhQH6d17WgBeLa8oYF67cSJJo,1,1,0,0
ArjcNDwcMf6eS5TdNbvHik7XZX4mMHW4tGdWvJyo5Y9J,2,2,0,0
AkDhyBnzD8NmJv5LF2dVDJz6SDh1RsGFB5VLtGC2cDsd,1,1,0,0
J5UNbN5vYC8HCGca8SBVfnMv65eZceSffQ4kseLrGcJ,3,3,0,0
5xotc7ya9acftTNnnY5cr1YAeGf2HHLh9TsP7kNt862w,2,2,0,0
5KXtzcewSN9zrm8Wr5hf66yTLee59DRnRLHVVfSAh1wd,3,3,0,0
93nRFp5AcHfW7vnHhmTVPAeaprQ4mwTKzrDPGGU5jN3D,3,3,0,0
EZ5YyTBpRnvWbB9GiAX3AMjve4LbphzZmdHPdUNvY1A9,1,1,0,0
3NofiJJAh5eFoHRk3Hw7C8dNjfobK7EavYQLuU5sxjKA,3,3,0,0
C8tXHJUYNDjgesLi4cLTGnJ9DDZmfztjSdRxoFi5StSx,8,8,0,0
AiKM38HXZEZZZavofAyarjE3h87t6T3wZWPgVVHW1ZCj,2,2,0,0
7MLt96nsSSMhkqCr4Pmtn4VVH9WnRGq8vuBcsBJ7saTG,1,1,0,0
7EPWxL1H3ZicZCcLKiQjcLF8L9SDXF126LhE7ARvvHUN,1,1,0,0
FZiioevMFy6ogfTMk4m6Y9aR247MqpeckfMGbeoBuXsF,5,5,0,0
CdojCtZ77KaCrV6YT3GJ2VP21xLmi8SLG7nxTqy81iGn,1,1,0,0
8YYtGqgDunH3qPr4cdELro9kezdn62xGigZQqXi1EjeP,1,1,0,0
6U5pPjQsaqeJZYrr5iAmUaCgDZEc3KNmirYRRkXvh9tP,1,1,0,0
9EYDi8NcW6bvxS7DeNqsp8L5FTCeWWtHLBJU1hpFubyW,3,3,0,0
Gd59fU3ycEQjCi9rKBh3jGU86vVENE5z55BBEfh43TGx,1,1,0,0
5v76CtFaQD2F8VwgL3wi6F9MgvwWj1LCvGTcTc5fvKjk,1,1,0,0
BdVetKiN7RZtmhPdbzTuaPcmZ85zH4XAGi8nN8aDNJ5B,2,2,0,0
J5L7kLzyxGDiYh3bm696uW9YQd8mikZM5jFMS8HV8FHF,5,5,0,0
A24J6uGzbx2hMq3mizLnvCVJwXXDYbHrhb1RcYbckrkW,1,1,0,0
9Q1m2FtqZRLgE22MKnm4PHmjo8bEPZjcWNF3rNs6PtQp,2,2,0,0
HZcWxrUEcZ7cKv56ymDMDaBggThDFPq6LtrCzVdvVWQ4,1,1,0,0
E34xtbQ2PbUyb3o4Q8WEWAyWrs5rW4VZ2YFCepM63Mb6,1,1,0,0
4DfczFN8nJmSEpYuBCTmoGmGVgdcWB2nRFajZQZGi5NH,1,1,0,0
HaNvHFRJDus1qncMJQ8VpUguDujS7ss8RK2PY6Hj4wGh,1,1,0,0
GTmXadb723FVYE4vZrTLirY9fbTkX8knsxoZGSDSxZsa,2,2,0,0
CAbWDzSUBwEayucXiBNAfEPk3W2XuGD8ug2xjJrVMKwj,1,1,0,0
ACS1oNT5TZseHrrwsR7Xa6hrqLeC72zBfgtcQtzNDAMJ,2,2,0,0
5jKoyMiKx4gt3Da4Cmx6wa3RaFKtP8Qu1KurjPiCqo1v,2,2,0,0
KdPzMP8oNC496h6xpWmh35BKVsHsQi3Dx1rf79e2Zgx,1,1,0,0
3gTTzoDTuB2jeThz5S2ALLH6HunSRxGu9oyLgLhqeRgx,1,1,0,0
Hkj1qNn3iKf7s5waWomSr8WdFEAKRYM2RFQdYcXeEyJM,1,1,0,0
FjVnot96mRfAYkFDV3h6pM8Qc3eDqgqEcXrYCww9itEY,4,4,0,0
5as9Jm1AXg5g6KZ3Y9nPDB6PtJk28SXAy6sGePZw7sNA,1,1,0,0
HhbzGYy3vjQ8ttXD19oMgKu5b85sbJdTSdsmbnPLfZ9Q,1,1,0,0
9rGdFNtYsDiupUbXbHktsCATxdB7Gg7CgJBsxTFgpskt,1,1,0,0
9PsVQWG4eMR977AwHMmwwoJprGp8NnZJhgpuqd6WiQxj,5,5,0,0
7KHTkuonxNsZzMAmFSfzGVGEM8uHL9RZ5UdYJ1BDCL6Q,1,1,0,0
EMMbgUX6tUYfrS75UaCarQD1iACaiuSBYfpyW77FsoUK,1,1,0,0
DyG7He3khFfyc74wvm1aHTsqx18gddPih4DT2PRAUoBz,7,7,0,0
H2Cu6W2qA6xXQxRYF23Pz7EB5dUSg3ZeHNRnfHGoPY2G,1,1,0,0
HvyDSnHPy4GSFifgGyYtzcaEaTSTBraTBS5XGSXB165a,1,1,0,0
7e3MLneaWqEAfRVCP6jzLJCUFAAAxd2hEYRH2WWPaeH7,6,6,0,0
75QyM1tuUCk8aKTfxsWhnRpi5L7dq4AGhFxyYbsJwM4w,1,1,0,0
67no72HZvo46ALCenPWai1mv8L8QjpvZkSDTvqoZ8Vni,1,1,0,0
5F8EiphuAswYtFiUxmygUUpva3tDcX86EvhtzDrXqQN,5,5,0,0
5T76r5uy3ZYvFKPiyjhRGShXBGdVZDifW5HJjGDRMHLa,1,1,0,0
ECq66DgZiQ6ZeGD1r4w1xBCyhQHXHBDP68ttTu3Yyzhn,2,2,0,0
FCJzCxDYJFR41QLQ3RWaEVz1LpAUv5DV7S2tMRdV5qLW,2,2,0,0
Fw3FSmet2Pji7TJ4ADZud5EuqYWj4kchht6sXBnFyShJ,3,3,0,0
6gHFM2MJbuCLaqTva7feMLcYvuhYwBqT9HSF59wPvj5d,2,2,0,0
HzAgLMxzKDQcWaDRXD4HGCNrxPGty8ALkmPtzq6AqFNS,1,1,0,0
A5iMiuZ8GuDBtNug93v9wM1PyYDzif1fV91Nxeo36ooH,1,1,0,0
96fw4AMBwY7uU47G7ydSRQBfYJeguA581ta9X1ZXmhH1,1,1,0,0
9WzocYWYwKoe55VVc4m4d77bUbZBKr45hmJvbcmbdZsT,3,3,0,0
CY1SwXd3K9oxnEnqJyE7RBHdMxLzV7yjPY6gJUTTGK4F,5,5,0,0
76qQGZxBvTJrwbkkNE69zBsTvGRcD4BkpbmXv8Lk8rNj,3,3,0,0
8PdKppfEM4ergHLGwumSEsdTVnYJ2i4wsRLkuuzzqzpG,4,4,0,0
8cmBzpPZzdJEQp4YhxGgR9E6ePfm71SzYxWHR5AHGNuq,1,1,0,0
FfsQcKwpPKjE5GvUJm36biXWq5FaAFLWTXW48w6Bb2y3,1,1,0,0
UfvE6AxmgiDheXYfdthnmFJKaZejNsiWRasFzhiigxt,1,1,0,0
EqhLxKjTBovXcgY63JsyA1WdjoEFeL2wsQtPmsTTeMUH,2,2,0,0
CG3aHxDvyggJsnQwsjeUVMH7S2wiPjJoded9LHxpvd6D,1,1,0,0
8DrbmpnPpMrmi7TQhsyVu4spTHuYG28Q82Wz4Knx1RKL,1,1,0,0
BU53jAXVuihDMFrPEPQMWwBDgZnwHgDwJC7pR8CpGwjm,4,4,0,0
3s2tD7eMHDtTNe8pRRBphvepQqJN2ABciWhGSbTM5ito,1,1,0,0
AaNXPVEinjRF2aV3ru6pc31g3YLqZPtQbxAozshVZu52,1,1,0,0
9hTerR9K3TeFSyRwq8rMDC5JEWGjB6SYZyM6q9p46HdA,1,1,0,0
EqwxZB2pv6GU8NNCDEBjKbTrjApe32srgXC82a9dNB9L,5,5,0,0
4WXmqrzTwquyZUcgZ7kYWU2yG6UarSY7oCmVnFGRPPhX,2,2,0,0
7HMqeEUt9ec651Tu4aEjcHXn7zQaqmHZyKx86qmCLVDx,1,1,0,0
G8baMdxKm45y4gKethV7X2F8PihNw4es261eS5GVp9XE,2,2,0,0
6LtMqtifYDoT6e3wkDnvZjbdQ9gbbkwd3BrtThjtPTsp,3,3,0,0
qassuaRJ119x7MsdqCGJc6qpMS8i9JCaGEYpTFRbDwA,1,1,0,0
2MDEFN7zTbS9tVb7Kp71SKQ7s9G1Vsy4z5XjtdTwZDRj,1,1,0,0
6ZNyQcRqUCvitUMHneVSB4USk6Lkx1259VWVJup6ae1A,2,2,0,0
AbjmdEXokdnVqCcQ1JRyuxqnsjvzcKVvhihqtVfJEFmM,2,2,0,0
3qwfYoD8zZEQNYMUj6m6ey1xVZtDjPi7aoE1H8ktM24z,5,5,0,0
ACBAUegznwXJZmqs71xTiYZALimYqPEXkBJuLvfBKc2f,1,1,0,0
6MTtZNNYUynnDWD58vjCF6NuAyonpb4R9WH941tBuHNt,1,1,0,0
DRa12bvfhz1noeVhuoAZDxfJQMEEp3im6zx1xGCnAp6Z,1,1,0,0
7EMrrxy8tqLRK7mYpfM5NKTuANKDearAnYPKjoY6T1bf,2,2,0,0
AJfxAd8i7CsEpxbU9JVsVNN84vcSi3Ed6PBaoNHCmk3G,1,1,0,0
3KEhXS9juxz6YViqzqWQFJkAYTwqPkKxXdhPfjGiEZuu,6,6,0,0
MZ7bTgLB88iN9EsPRY3PYCLg8JAgYxqrRRy2QrATPod,2,2,0,0
3G9t7cZU6TsvV3ibFSCExGPGJ3q5VG9aQB9DNiMQ7gCe,1,1,0,0
A1AfyHabrXsGPRPygYtwP8qZLMGuYi5TwhJfpCHuovN6,4,4,0,0
4CarZP9xFbQRo6xTZRHRUGPRsiX5b5JW3mUuSoGAPyMV,3,3,0,0
DRdL1PLhkmvfwYbhRTpo2oMLAEaWLCR1t48YULNHZL5S,1,1,0,0
HixQ8WnACYVAh9KSWEsoDTXsa1fRSvLbkd5FHTibrNSw,1,1,0,0
CW9g3jKw4DSGMpVQRFc69B6qi7baoMVRwafmpywsSqXm,5,5,0,0
Hji4GtiKWUJqdrrUCP8QBHr8MtsoioWTQ96AUFqsb2UM,5,5,0,0
7UqGtB1AVL4Wt6qKcAD2vFqTPjy58YkTwy4gyHCBm3AK,1,1,0,0
7pTe1YNtoZFgCqziyJpUVXxLChxF1jLy5R6djrv4BE7w,2,2,0,0
EPVQdXm5J9bTCLHMpEVot9udqsaY1vNuXwt9Ecc5UBdm,4,4,0,0
Hc3AwNVWDqdMwJkBLruY7h5rBVP6aZ5xCbRiP8g4t5sN,1,1,0,0
AJAc4hEqLs9mWKp4PVK7ENFRYZ4xUni63JJCBtQKPJ1a,1,1,0,0
2SREXR5L6GGBygZAEBFvYsWqzq8VZaYy31LSP2URy72Y,1,1,0,0
4HYV5hFrd9iQTRfzpNgUerPWLJ3wFJeFVzqBMTi9CgBv,2,2,0,0
35XJpYTFhuhKUS43N6SExYMSQk3DgRVcH9amr5UEPCbx,1,1,0,0
4BrDhfdmdjhdL3JY4SfgqA9AhZfGEdMPFCXN455YEsa8,2,2,0,0
BX6jG2k6RYQ32oL3ALP8EhnqfHb5rhjHyd195VPRWgWQ,2,2,0,0
E4tpDqBxcnaY573H6upbT86fSUyskWxS8qcKLxyLX19S,1,1,0,0
DkDa3k1eREHE5PorskSy1SigE4pc5sPcrmpYDKkHBgyf,2,2,0,0
